Bug 1,Bug 2,Carbon,1 on 2: Effect,1 on 2: 25th Percentile,1 on 2: 75th Percentile,1 on 2: Replicates,2 on 1: Effect,2 on 1: 25th Percentile,2 on 1: 75th Percentile,2 on 1: Replicates,Class,Type,Strength
PP,PAg2,Serine,1.987302518,1.792773247,2.091162172,14,-0.202301888,-0.291274246,-0.044975238,6,Parasitism,39.18747105,1.997572866
PP,PAg1,Serine,0.885241154,0.579046729,1.07414429,8,-0.333410401,-0.375507353,-0.237132022,25,Parasitism,24.36200585,0.945946296
PP,PAg3,Serine,0.471561615,0.114323402,0.823980847,11,0.246913964,0.187202195,0.279260229,22,Mutualism,72.63696471,0.532293962
PP,LA,Serine,0.878062248,0.613789671,1.000845341,8,0.250794546,0.202024848,0.308062421,11,Mutualism,60.94054649,0.913176443
PP,EL,Serine,2.287345397,2.099903321,2.540572222,11,-0.005543782,-0.12603262,0.044550647,15,Commensalism,44.86113392,2.287352115
PP,RP2,Serine,2.446395009,2.416055471,2.452275729,15,-0.390673165,-0.477277475,-0.306731355,25,Parasitism,35.92685165,2.477392594
PP,RP1,Serine,2.713942801,2.6798957,2.914312985,10,-0.226099309,-0.290369757,-0.139831837,21,Parasitism,40.2376706,2.723344713
PP,SF1,Serine,1.348943031,1.301628013,1.594838493,5,-0.301445136,-0.413042338,-0.125677094,10,Parasitism,32.40321024,1.382214336
PP,BI,Serine,1.521793398,1.453845526,1.550055005,9,0.251860114,0.215516516,0.283054283,10,Mutualism,54.39739265,1.542494299
PP,KA,Serine,1.108800332,0.819557336,1.149792266,6,0.160278413,0.088796403,0.262419852,20,Mutualism,53.22520051,1.120324661
PP,CF,Serine,0.178087891,-0.259626226,0.637581782,9,0.087835171,0.02186683,0.138927445,16,Commensalism,71.25309037,0.198570678
PP,EC,Serine,2.681079781,2.608593569,2.749254144,20,-0.239126047,-0.31261521,-0.150592615,13,Parasitism,39.90326396,2.691722508
PP,EA,Serine,1.12940963,0.059816271,1.600126477,7,-0.359709795,-0.533579325,-0.117599424,21,Parasitism,27.33365312,1.185308926
PP,PK,Serine,0,0,0,11,-0.050035562,-0.10874136,0.022990224,12,Neutralism,-45,0.050035562
PP,PR1,Serine,-0.639998517,-0.724237738,-0.5672823,15,-0.514553788,-0.604230707,-0.430537351,12,Competition,-83.7990087,0.821196507
PP,PAr,Serine,-1.235164385,-1.312905555,-1.147843208,9,-0.292660677,-0.32993446,-0.206154708,20,Competition,-58.32987854,1.269362569
PP,PR2,Serine,-3.668092754,-3.738517151,-3.282577942,9,0.056251207,-0.013488063,0.148086105,13,Amensalism,-44.12142239,3.668524043
PP,PH,Serine,-0.695628515,-0.763925691,-0.606917551,20,-0.540844995,-0.917416338,-0.479340861,11,Competition,-82.86474874,0.881142633
PP,PP,Serine,-1.6052385,-1.752706827,-1.401193717,5,-1.6052385,-1.752706827,-1.401193717,5,Competition,-90,2.270150058
PAl,PAl,Proline,0,0,0,8,0,0,0,8,Neutralism,NaN,0
PAl,PAg2,Proline,-2.337765803,-2.493311154,-2.071320437,17,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
PAl,PAg1,Proline,-0.392887536,-0.875636303,0.134334653,10,0,0,0,9,Neutralism,-45,0.392887536
PAl,PAg3,Proline,-0.099617244,-0.476030899,0.550350699,8,0.333898889,0,0.446239971,7,Neutralism,28.38776196,0.348442339
PAl,LA,Proline,3.121984391,2.978227022,3.158821774,9,1.020438581,0,1.268849402,7,Neutralism,63.10027842,3.284521492
PAl,EL,Proline,-0.113641072,-0.215796768,0.048729494,12,1.060512403,0.194307462,1.179865255,12,Commensalism,38.88370896,1.066583728
PAl,RP2,Proline,1.771990456,1.610991661,1.941904058,8,0.01029633,0,0.802323443,8,Neutralism,45.33291918,1.77202037
PAl,RP1,Proline,2.471712895,2.062097897,2.642610689,8,1.025533123,0,1.259942402,9,Neutralism,67.5339466,2.676019959
PAl,SF1,Proline,2.174403169,2.116570183,2.258654706,11,0.313301249,0,0.454899428,6,Neutralism,53.19909561,2.196858396
PAl,BI,Proline,0.311199609,-0.065199382,0.516766896,9,0.96589868,0.358229102,1.3138997,15,Commensalism,62.85824487,1.014793308
PAl,KA,Proline,0.44360763,0.218316907,0.713367356,14,0,0,0.749250728,13,Commensalism,45,0.44360763
PAl,CF,Proline,1.652963688,1.443261119,1.719215707,6,0,0,0,4,Commensalism,45,1.652963688
PAl,EC,Proline,2.693593432,2.498162018,2.857659662,13,0.983637894,0.038941141,1.395487857,6,Mutualism,65.06102183,2.867575471
PAl,EA,Proline,-2.482633784,-2.735620076,-1.861325663,15,0.948344783,0.166943355,1.189169423,15,Parasitism,-24.09357253,2.657598226
PAl,PK,Proline,-0.484561213,-0.532697961,-0.459048562,13,0.002132292,0,0.072796224,11,Neutralism,-44.74787383,0.484565905
PAl,PR1,Proline,-0.267990656,-0.351359073,-0.154627663,14,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
PAl,PAr,Proline,-0.835114652,-0.861624199,-0.760591238,15,0,0,0,10,Amensalism,-45,0.835114652
PAl,PR2,Proline,-0.368555159,-0.440228569,-0.302114306,8,0,0,0,8,Amensalism,-45,0.368555159
PAl,PH,Proline,-0.412424373,-0.607636014,-0.289048508,7,0.256756203,0.139619839,0.341243786,10,Parasitism,-13.09553042,0.485816437
PAl,PP,Proline,-0.400894037,-0.539838694,-0.252673472,12,0,0,0,8,Amensalism,-45,0.400894037
PAg2,PAl,Proline,NaN,NaN,NaN,2,-2.337765803,-2.493311154,-2.071320437,17,Inconclusive,NaN,NaN
PAg2,PAg2,Proline,-1.513516963,-1.787343211,-1.17140269,6,-1.513516963,-1.787343211,-1.17140269,6,Competition,-90,2.140436215
PAg2,PAg1,Proline,0.999309293,0.737204866,1.336630353,8,-0.263895887,-0.49674634,-0.041764328,3,Parasitism,30.20712914,1.03356669
PAg2,PAg3,Proline,NaN,NaN,NaN,2,-0.347143203,-0.602596779,-0.063625069,9,Inconclusive,NaN,NaN
PAg2,LA,Proline,3.421997472,3.111064928,3.510129835,7,-3.223798792,-3.798555109,-2.760688725,16,Parasitism,1.708235177,4.701376963
PAg2,EL,Proline,0.710646699,0.552801601,0.899344471,12,-1.960536181,-2.539007531,-1.450049359,6,Parasitism,-25.0756506,2.085358686
PAg2,RP2,Proline,2.484197686,2.121089184,2.852273631,4,-1.351006446,-1.625329584,-1.189454591,9,Parasitism,16.46087694,2.827800658
PAg2,RP1,Proline,2.192557385,1.812956607,2.380081114,16,-1.877586475,-2.131836453,-1.583302967,15,Parasitism,4.425054539,2.886631057
PAg2,SF1,Proline,2.28529124,1.951663211,2.988560565,5,-1.656726107,-2.143872435,-1.135892975,8,Parasitism,9.059696565,2.822640155
PAg2,BI,Proline,0.854762125,0.549298064,1.074670269,6,-1.090599929,-1.339903545,-0.872848752,15,Parasitism,-6.91228199,1.385650207
PAg2,KA,Proline,1.260943575,1.006581555,1.346658032,5,-0.533896823,-0.71536523,-0.325888156,14,Parasitism,22.05168779,1.369315346
PAg2,CF,Proline,1.989419528,1.803804856,2.012614489,7,-0.422323509,-0.621540758,-0.1848949,14,Parasitism,33.01489903,2.033752002
PAg2,EC,Proline,2.210207246,1.94496197,2.438634594,4,-0.680949067,-0.878921288,-0.447514861,4,Parasitism,27.87630842,2.31272733
PAg2,EA,Proline,-0.56203313,-0.62380387,-0.477955514,10,-0.810458113,-0.984444448,-0.59511032,13,Competition,-79.74037386,0.986267505
PAg2,PK,Proline,0.214482116,0.144459586,0.27856441,10,-2.164379016,-2.357718443,-1.966999129,12,Parasitism,-39.34067269,2.174980253
PAg2,PR1,Proline,-0.028060303,-0.093217503,0.031627312,15,-1.252803903,-1.471076429,-1.040665846,14,Amensalism,-46.28309641,1.253118111
PAg2,PAr,Proline,-0.505496703,-0.575622202,-0.406337893,10,-1.643840392,-1.91043577,-1.326861633,9,Competition,-62.09316551,1.719807591
PAg2,PR2,Proline,-0.111433971,-0.151436595,-0.011109915,9,-5.080194465,-5.495490353,-4.241830506,9,Competition,-46.25658035,5.081416469
PAg2,PH,Proline,0.161410299,0.034028004,0.215535064,13,-1.788189476,-2.008175383,-1.551106895,9,Parasitism,-39.84219426,1.79545952
PAg2,PP,Proline,-0.013674034,-0.162763702,0.089701326,9,-2.037548298,-2.252896091,-1.792581808,5,Amensalism,-45.38450754,2.03759418
PAg1,PAl,Proline,0,0,0,9,-0.392887536,-0.875636303,0.134334653,10,Neutralism,-45,0.392887536
PAg1,PAg2,Proline,-0.263895887,-0.49674634,-0.041764328,3,0.999309293,0.737204866,1.336630353,8,Parasitism,30.20712914,1.03356669
PAg1,PAg1,Proline,0.202757259,-0.135606774,0.598760791,12,0.202757259,-0.135606774,0.598760791,12,Neutralism,90,0.286742066
PAg1,PAg3,Proline,-1.166980699,-1.888613084,-0.071452689,12,0.225875795,0.055045164,0.617024313,10,Parasitism,-34.04553212,1.188639485
PAg1,LA,Proline,3.346815938,3.000510045,3.41336272,14,0.738362608,0.185003497,1.071604567,10,Mutualism,57.44110288,3.427295766
PAg1,EL,Proline,-0.481022054,-0.717599629,-0.205311415,13,0.10778941,-0.155191306,0.409955097,9,Amensalism,-32.36957305,0.492951086
PAg1,RP2,Proline,-0.219872257,-0.858520915,0.537601584,7,-0.299028369,-0.529854333,0.066756495,8,Neutralism,-81.32663403,0.371162734
PAg1,RP1,Proline,1.148808277,0.756004303,2.08132976,7,0.001263136,-1.225895563,0.336511823,3,Commensalism,45.06299775,1.148808972
PAg1,SF1,Proline,0.842329544,0.811877782,1.252439075,11,-0.19843765,-0.505610075,0.41489063,8,Commensalism,31.74385378,0.865388099
PAg1,BI,Proline,0.60123634,0.387000068,0.869194092,10,0.508219418,0.297866404,0.862534974,11,Mutualism,85.20752208,0.787256066
PAg1,KA,Proline,0.252916514,-0.500993703,0.797489611,12,0.546278409,0.325024717,0.931450458,15,Commensalism,69.84323929,0.601985767
PAg1,CF,Proline,1.728373374,1.053560166,2.044216042,17,0.222680218,-0.002048372,0.569021945,8,Commensalism,52.34143279,1.742659175
PAg1,EC,Proline,1.696074062,1.403807536,2.011219142,20,-0.679851295,-1.011034024,-0.160592129,7,Parasitism,23.15720073,1.827256142
PAg1,EA,Proline,-0.994595445,-1.116058937,-0.91754918,5,1.270817563,0.998202429,1.538630838,6,Parasitism,6.951767198,1.613752576
PAg1,PK,Proline,-0.315128907,-0.385013784,-0.206221505,14,0.144500217,-0.343439075,0.521703864,12,Amensalism,-20.36649905,0.346679306
PAg1,PR1,Proline,-0.069615083,-0.131918753,-0.005200194,20,-0.479373158,-1.280952753,-0.143479402,10,Competition,-53.26279244,0.484401573
PAg1,PAr,Proline,-0.486614824,-0.524450262,-0.460587325,14,0.026526764,-0.148894042,0.565997257,8,Amensalism,-41.8797317,0.487337312
PAg1,PR2,Proline,-0.138051151,-0.213774574,-0.016819039,12,-1.54291281,-1.76640502,-1.068091865,10,Competition,-50.11288874,1.549076519
PAg1,PH,Proline,-0.484021281,-0.631016715,-0.306733392,7,0.734522757,0.398152643,1.03429192,8,Parasitism,11.61670678,0.879659184
PAg1,PP,Proline,-0.598930386,-0.736362855,-0.467012765,9,0.289244983,0.050613541,0.701526688,7,Parasitism,-19.22243558,0.665116732
PAg3,PAl,Proline,0.333898889,0,0.446239971,7,-0.099617244,-0.476030899,0.550350699,8,Neutralism,28.38776196,0.348442339
PAg3,PAg2,Proline,-0.347143203,-0.602596779,-0.063625069,9,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
PAg3,PAg1,Proline,0.225875795,0.055045164,0.617024313,10,-1.166980699,-1.888613084,-0.071452689,12,Parasitism,-34.04553212,1.188639485
PAg3,PAg3,Proline,-1.414474149,-1.878897657,1.34497572,5,-1.414474149,-1.878897657,1.34497572,5,Neutralism,-90,2.000368525
PAg3,LA,Proline,3.859261869,3.650561027,4.135985793,8,-0.978831499,-1.542336404,-0.539896562,11,Parasitism,30.76807859,3.981458687
PAg3,EL,Proline,-0.097680022,-0.355912507,0.600355303,7,-0.064439749,-0.498137094,0.362078797,10,Neutralism,-78.41293394,0.117020801
PAg3,RP2,Proline,0.24830491,0.064540117,0.409242309,14,-0.944312999,-1.714502683,-0.159610792,9,Parasitism,-30.2677022,0.976413011
PAg3,RP1,Proline,1.206400124,0.615442399,1.714015818,11,-1.755166945,-2.432784198,0.400583288,5,Commensalism,-10.49762101,2.129791602
PAg3,SF1,Proline,0,0,0,13,-1.225803099,-1.695360572,-0.759993874,11,Amensalism,-45,1.225803099
PAg3,BI,Proline,0.398731687,-0.160459794,0.828464448,13,-0.217476495,-0.657021568,0.226791547,10,Neutralism,16.39103717,0.454183866
PAg3,KA,Proline,0.08109886,-0.594416564,0.491641242,10,-0.470762395,-0.804726349,0.015550415,7,Neutralism,-35.22552046,0.477696826
PAg3,CF,Proline,0,0,0.135007982,5,-2.186359207,-2.515698344,-1.706696209,8,Amensalism,-45,2.186359207
PAg3,EC,Proline,0.713658614,0.352123256,1.096259562,23,-0.645096345,-1.365619053,-0.143009554,6,Parasitism,2.888673654,0.962007231
PAg3,EA,Proline,-0.726219811,-0.867033399,-0.613848097,18,1.865310955,1.535168461,2.307989159,15,Parasitism,23.72758954,2.001694326
PAg3,PK,Proline,0.104150419,0.026747678,0.224599053,8,0.354839061,0.076868272,0.837061226,15,Mutualism,61.35773021,0.369808152
PAg3,PR1,Proline,-0.184434239,-0.253920523,-0.120443557,16,1.177336798,0.774553053,1.595287863,8,Parasitism,36.09675967,1.191695399
PAg3,PAr,Proline,-0.627680817,-0.688079158,-0.489009643,14,0.689348503,0.176325085,1.106766617,12,Parasitism,2.680820623,0.932300685
PAg3,PR2,Proline,-0.14748962,-0.254516548,-0.014377913,16,-0.797126487,-1.274331538,-0.39707879,7,Competition,-55.48269287,0.810656416
PAg3,PH,Proline,-0.038450549,-0.343800726,0.015028522,7,-0.307782274,-1.04577654,0.732839023,5,Neutralism,-52.12094074,0.310174745
PAg3,PP,Proline,-0.226120471,-0.322678252,-0.108272827,16,0.610240955,0.167687268,1.037367799,18,Parasitism,24.6681694,0.650787593
LA,PAl,Proline,1.020438581,0,1.268849402,7,3.121984391,2.978227022,3.158821774,9,Neutralism,63.10027842,3.284521492
LA,PAg2,Proline,-3.223798792,-3.798555109,-2.760688725,16,3.421997472,3.111064928,3.510129835,7,Parasitism,1.708235177,4.701376963
LA,PAg1,Proline,0.738362608,0.185003497,1.071604567,10,3.346815938,3.000510045,3.41336272,14,Mutualism,57.44110288,3.427295766
LA,PAg3,Proline,-0.978831499,-1.542336404,-0.539896562,11,3.859261869,3.650561027,4.135985793,8,Parasitism,30.76807859,3.981458687
LA,LA,Proline,-0.018418692,-0.399064907,0,8,-0.018418692,-0.399064907,0,8,Neutralism,-90,0.026047964
LA,EL,Proline,-1.310162719,-1.730611649,-1.134233585,15,2.948618047,2.730015482,3.129080389,5,Parasitism,21.04293391,3.226588715
LA,RP2,Proline,-0.148942664,-0.292260292,0.016302135,8,2.356740882,2.207720052,2.60678496,7,Commensalism,41.38379773,2.361442674
LA,RP1,Proline,0.404721405,-0.10917117,0.588450063,6,2.374937185,2.130476115,2.554808038,10,Commensalism,54.67107118,2.409175387
LA,SF1,Proline,0,0,0,9,-0.018418692,-0.399064907,0,5,Neutralism,-45,0.018418692
LA,BI,Proline,-1.113216152,-1.453062614,-0.783444656,11,3.133463114,2.815752227,3.214817135,9,Parasitism,25.44155118,3.32533326
LA,KA,Proline,-1.245255543,-1.549106131,-0.534254764,8,3.212729269,2.951029401,3.395664781,12,Parasitism,23.81364308,3.445619062
LA,CF,Proline,0.349212147,0,1.252443039,9,2.65288436,2.459045665,2.898122405,14,Neutralism,52.49900847,2.675769899
LA,EC,Proline,-0.316840428,-0.442490182,0,8,0,-0.303087931,0,7,Neutralism,-45,0.316840428
LA,EA,Proline,-0.081807538,-0.156957069,-0.012214905,17,2.945121369,2.289798578,3.344186276,4,Parasitism,43.40888672,2.946257346
LA,PK,Proline,0.213592019,0.136788886,0.308118559,13,2.090558317,1.940776712,2.423810827,7,Mutualism,50.83365855,2.101441322
LA,PR1,Proline,0.033620071,-0.020530852,0.120865625,14,3.473160121,3.145064483,3.540170029,6,Commensalism,45.55460386,3.473322838
LA,PAr,Proline,-0.192107184,-0.323923916,-0.105459329,12,2.766363693,2.453826207,2.869492973,15,Parasitism,41.02753303,2.77302601
LA,PR2,Proline,0.093093472,0.008887997,0.202919583,5,1.093532277,0,1.468528265,5,Neutralism,49.86591345,1.097487693
LA,PH,Proline,0.16302859,0.104296021,0.24204796,15,2.911436922,2.799573086,3.198637993,5,Mutualism,48.20498292,2.915997817
LA,PP,Proline,0.237689524,0.066977828,0.288221729,13,3.267469799,2.926528924,3.40034965,12,Mutualism,49.16060787,3.276103661
EL,PAl,Proline,1.060512403,0.194307462,1.179865255,12,-0.113641072,-0.215796768,0.048729494,12,Commensalism,38.88370896,1.066583728
EL,PAg2,Proline,-1.960536181,-2.539007531,-1.450049359,6,0.710646699,0.552801601,0.899344471,12,Parasitism,-25.0756506,2.085358686
EL,PAg1,Proline,0.10778941,-0.155191306,0.409955097,9,-0.481022054,-0.717599629,-0.205311415,13,Amensalism,-32.36957305,0.492951086
EL,PAg3,Proline,-0.064439749,-0.498137094,0.362078797,10,-0.097680022,-0.355912507,0.600355303,7,Neutralism,-78.41293394,0.117020801
EL,LA,Proline,2.948618047,2.730015482,3.129080389,5,-1.310162719,-1.730611649,-1.134233585,15,Parasitism,21.04293391,3.226588715
EL,EL,Proline,-0.461155353,-0.863563234,-0.125438145,13,-0.461155353,-0.863563234,-0.125438145,13,Competition,-90,0.652172155
EL,RP2,Proline,1.419675879,1.159462051,1.642995915,8,-0.370183638,-0.729205846,0.12329235,12,Commensalism,30.38542117,1.467145367
EL,RP1,Proline,0.889741056,0.506637758,1.123456202,13,-0.719849734,-1.163937794,-0.269079051,12,Parasitism,6.025225507,1.144474895
EL,SF1,Proline,1.667900655,1.480554458,1.932304145,8,0.36653548,-0.209262046,0.65694288,9,Commensalism,57.39422409,1.707700458
EL,BI,Proline,-0.34541205,-0.904445492,0.121947815,10,0.499410105,0.314692526,0.686352546,8,Commensalism,10.3307121,0.607223136
EL,KA,Proline,-0.134403636,-0.588246733,0.248050091,12,0.58969171,0.326792826,0.937512267,10,Commensalism,32.16037269,0.604814558
EL,CF,Proline,0.248721372,0.143039953,0.830681041,10,0.307942858,0.068292233,0.54240272,13,Mutualism,83.9273515,0.395842298
EL,EC,Proline,0.529497657,0.309862676,0.744198231,20,-0.704515209,-1.125014316,-0.39245185,4,Parasitism,-8.072306717,0.88131121
EL,EA,Proline,-0.088678722,-0.169733333,-0.058296461,7,0.732253593,0.36162282,1.001619795,8,Parasitism,38.09488722,0.737603715
EL,PK,Proline,-0.189681807,-0.242632939,-0.093376083,21,-0.511799933,-0.758839297,-0.361223879,14,Competition,-65.33556717,0.54581898
EL,PR1,Proline,-0.444816524,-0.542362637,-0.295014696,10,-0.169677403,-0.468489232,-0.000728598,12,Competition,-65.87959265,0.476079994
EL,PAr,Proline,-0.358799551,-0.479670661,-0.24892091,10,-0.651620816,-0.766855962,-0.483234116,10,Competition,-73.83833626,0.743872842
EL,PR2,Proline,-0.071932119,-0.126882196,0.015891426,9,-1.551538978,-1.709751966,-1.333710505,16,Amensalism,-47.65443395,1.553205534
EL,PH,Proline,-0.124170398,-0.237555729,-0.010247141,10,0.125849148,-0.011145136,0.265181749,7,Amensalism,0.384705229,0.176794502
EL,PP,Proline,0.006861243,-0.124694202,0.0914336,15,-0.604948511,-0.858007933,-0.298459036,14,Amensalism,-44.350187,0.60498742
RP2,PAl,Proline,0.01029633,0,0.802323443,8,1.771990456,1.610991661,1.941904058,8,Neutralism,45.33291918,1.77202037
RP2,PAg2,Proline,-1.351006446,-1.625329584,-1.189454591,9,2.484197686,2.121089184,2.852273631,4,Parasitism,16.46087694,2.827800658
RP2,PAg1,Proline,-0.299028369,-0.529854333,0.066756495,8,-0.219872257,-0.858520915,0.537601584,7,Neutralism,-81.32663403,0.371162734
RP2,PAg3,Proline,-0.944312999,-1.714502683,-0.159610792,9,0.24830491,0.064540117,0.409242309,14,Parasitism,-30.2677022,0.976413011
RP2,LA,Proline,2.356740882,2.207720052,2.60678496,7,-0.148942664,-0.292260292,0.016302135,8,Commensalism,41.38379773,2.361442674
RP2,EL,Proline,-0.370183638,-0.729205846,0.12329235,12,1.419675879,1.159462051,1.642995915,8,Commensalism,30.38542117,1.467145367
RP2,RP2,Proline,-0.406645593,-0.578105057,-0.10276351,14,-0.406645593,-0.578105057,-0.10276351,14,Competition,-90,0.575083713
RP2,RP1,Proline,0.286246735,-0.556111225,0.605771101,4,-1.757219279,-1.871872486,-1.223968711,12,Amensalism,-35.74792261,1.78038108
RP2,SF1,Proline,0.129858189,0,0.711975492,13,0.075784406,-0.173405534,0.301278275,7,Neutralism,75.2675616,0.150354333
RP2,BI,Proline,-1.236597809,-1.605684671,-0.690906614,18,2.200324689,1.683570015,2.473497998,6,Parasitism,15.66370986,2.524005325
RP2,KA,Proline,-0.324489403,-0.862517137,0.236771501,16,0.03548629,-0.194170201,0.21991506,11,Neutralism,-38.75891236,0.326424033
RP2,CF,Proline,1.32172223,0.782508651,1.943847235,4,0.714860125,0.439371857,0.95881348,7,Mutualism,73.40696243,1.502655866
RP2,EC,Proline,0.47580433,-0.082879019,0.866494151,20,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
RP2,EA,Proline,-0.612095851,-0.899916622,-0.428407144,8,2.355553614,2.231829972,2.517950654,6,Parasitism,30.43371478,2.433781864
RP2,PK,Proline,-0.312853181,-0.471136252,-0.247421158,21,1.307946774,1.181116139,1.446588022,7,Parasitism,31.54793331,1.344842695
RP2,PR1,Proline,-0.345955987,-0.460665989,-0.218029469,27,1.953801398,1.757329276,2.153257545,8,Parasitism,34.9588202,1.984193904
RP2,PAr,Proline,-0.523078085,-0.631502619,-0.467357114,14,1.212969368,0.992706888,1.437292439,11,Parasitism,21.67247458,1.320948663
RP2,PR2,Proline,0.026146545,-0.063658317,0.122449379,12,0.604380131,0.383905007,0.719303353,7,Commensalism,47.47717134,0.60494544
RP2,PH,Proline,-0.16613261,-0.231529377,-0.11387049,16,NaN,NaN,NaN,1,Inconclusive,NaN,NaN
RP2,PP,Proline,-0.309282456,-0.411676874,-0.198725765,16,1.784514882,1.602772155,1.952098326,8,Parasitism,35.16747892,1.811118164
RP1,PAl,Proline,1.025533123,0,1.259942402,9,2.471712895,2.062097897,2.642610689,8,Neutralism,67.5339466,2.676019959
RP1,PAg2,Proline,-1.877586475,-2.131836453,-1.583302967,15,2.192557385,1.812956607,2.380081114,16,Parasitism,4.425054539,2.886631057
RP1,PAg1,Proline,0.001263136,-1.225895563,0.336511823,3,1.148808277,0.756004303,2.08132976,7,Commensalism,45.06299775,1.148808972
RP1,PAg3,Proline,-1.755166945,-2.432784198,0.400583288,5,1.206400124,0.615442399,1.714015818,11,Commensalism,-10.49762101,2.129791602
RP1,LA,Proline,2.374937185,2.130476115,2.554808038,10,0.404721405,-0.10917117,0.588450063,6,Commensalism,54.67107118,2.409175387
RP1,EL,Proline,-0.719849734,-1.163937794,-0.269079051,12,0.889741056,0.506637758,1.123456202,13,Parasitism,6.025225507,1.144474895
RP1,RP2,Proline,-1.757219279,-1.871872486,-1.223968711,12,0.286246735,-0.556111225,0.605771101,4,Amensalism,-35.74792261,1.78038108
RP1,RP1,Proline,0.316534349,0.001269667,0.522485223,16,0.316534349,0.001269667,0.522485223,16,Mutualism,90,0.44764717
RP1,SF1,Proline,0.028764975,0,0.144140085,9,0.559742467,0.33565591,0.762369213,8,Neutralism,47.94182277,0.560481091
